room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
7748377,39214866,Entire home/apt,,Aorangi,16,5.0,4,2.0,94.0,2.0,-43.501345,172.588699,2016-08-19 21:06:04.302288
12329147,2185000,Entire home/apt,,Sumner,9,5.0,4,2.0,91.0,,-43.568688,172.759302,2016-08-19 21:27:28.924911
7970011,35330353,Entire home/apt,,Linwood,73,5.0,4,2.0,135.0,1.0,-43.52799,172.651925,2016-08-19 21:01:45.617824
8831040,1827135,Entire home/apt,,Richmond North,1,,2,1.0,41.0,7.0,-43.517591,172.652252,2016-08-19 21:35:58.535708
10550704,54012179,Entire home/apt,,Rutland,9,4.5,2,1.0,60.0,3.0,-43.501347,172.630779,2016-08-19 21:44:58.587204
11948947,24205506,Entire home/apt,,Middleton,2,,7,3.0,119.0,2.0,-43.538321,172.590409,2016-08-19 21:17:20.556697
10571065,14612054,Entire home/apt,,Avon Loop,5,5.0,4,2.0,135.0,1.0,-43.528628,172.645825,2016-08-19 21:30:59.581033
11698497,62170065,Entire home/apt,,Westmorland,4,4.5,6,3.0,90.0,2.0,-43.581325,172.597988,2016-08-19 21:49:14.857389
2352051,10339399,Entire home/apt,,Lyttelton,17,5.0,2,1.0,131.0,2.0,-43.603859,172.695821,2016-08-19 21:12:45.968675
5320072,27553515,Entire home/apt,,Mt Pleasant,23,5.0,6,3.0,150.0,3.0,-43.570177,172.71801,2016-08-19 21:47:53.951846
9528198,34943562,Entire home/apt,,Sydenham,10,4.5,4,2.0,71.0,2.0,-43.548838,172.638713,2016-08-19 21:42:57.130451
3900685,20198799,Entire home/apt,,Lyttelton,6,5.0,4,2.0,114.0,1.0,-43.60411,172.690082,2016-08-19 21:11:13.598795
11927990,16967897,Entire home/apt,,Mona Vale,3,5.0,7,3.0,158.0,,-43.528436,172.608234,2016-08-19 21:17:58.412586
11739983,62456498,Entire home/apt,,Cashmere East,6,5.0,2,1.0,94.0,1.0,-43.580832,172.638122,2016-08-19 21:08:34.660186
8815440,39214866,Entire home/apt,,Aorangi,3,4.5,2,1.0,71.0,2.0,-43.500718,172.590343,2016-08-19 21:31:32.804626
3408643,17189081,Private room,,Mt Pleasant,27,5.0,4,1.0,45.0,1.0,-43.566493,172.717341,2016-08-19 21:36:29.578662
4551870,8014835,Private room,,Mt Pleasant,2,,4,1.0,217.0,1.0,-43.570539,172.726033,2016-08-19 21:40:02.407336
4782921,5333234,Private room,,Mt Pleasant,6,5.0,3,1.0,71.0,3.0,-43.566347,172.710847,2016-08-19 21:21:00.242420
5280664,27337462,Private room,,Moncks Bay,1,,2,1.0,112.0,1.0,-43.572276,172.755328,2016-08-19 21:13:43.351022
48496,220941,Private room,,South Brighton,1,,2,1.0,64.0,1.0,-43.539673,172.741726,2016-08-19 21:23:34.557747
12094924,64840602,Private room,,St Martins,0,,3,1.0,57.0,1.0,-43.55407,172.657516,2016-08-19 21:30:35.802678
13379474,62295579,Private room,,Rapaki Track,0,,3,1.0,90.0,1.0,-43.565117,172.671053,2016-08-19 21:41:58.935381
5595010,29011804,Private room,,Lyttelton,5,5.0,2,1.0,68.0,1.0,-43.604976,172.725966,2016-08-19 21:45:32.450553
10910045,32636421,Private room,,St Martins,0,,2,1.0,50.0,1.0,-43.567689,172.647168,2016-08-19 21:37:21.946917
13479144,69318254,Private room,,Sydenham,0,,2,1.0,60.0,5.0,-43.54742,172.64093,2016-08-19 21:43:45.385274
13382619,66285637,Private room,,Sumner,0,,2,1.0,45.0,2.0,-43.581364,172.755487,2016-08-19 21:48:37.684590
7014211,36770376,Private room,,Woolston South,2,,2,1.0,37.0,2.0,-43.551816,172.683623,2016-08-19 21:43:39.231134
5738624,29761553,Private room,,Cashmere West,4,5.0,2,1.0,68.0,1.0,-43.581242,172.6275,2016-08-19 21:14:59.107057
11662521,61905611,Private room,,Lyttelton,2,,2,1.0,37.0,1.0,-43.605744,172.727107,2016-08-19 21:25:41.438672
14304060,28828195,Private room,,St Martins,0,,2,1.0,41.0,1.0,-43.559516,172.650177,2016-08-19 21:37:21.183207
13689138,52554855,Private room,,Cashmere West,0,,2,1.0,38.0,2.0,-43.575017,172.626525,2016-08-19 21:34:23.625173
6278233,32636421,Private room,,St Martins,1,,2,1.0,94.0,1.0,-43.567744,172.647237,2016-08-19 21:36:03.981057
12659857,24026499,Private room,,Mt Pleasant,0,,5,1.0,60.0,2.0,-43.56469,172.725217,2016-08-19 21:25:02.776642
7482655,15246643,Private room,,Cashmere East,0,,2,1.0,90.0,1.0,-43.57831,172.637442,2016-08-19 21:27:52.890609
8634763,45403095,Private room,,Opawa,0,,2,1.0,48.0,1.0,-43.558614,172.671563,2016-08-19 21:43:09.660667
2483979,8014835,Private room,,Mt Pleasant,12,5.0,2,1.0,89.0,1.0,-43.570348,172.726074,2016-08-19 21:29:44.854658
11437717,35332556,Private room,,Barrington South,0,,2,1.0,43.0,1.0,-43.564275,172.615847,2016-08-19 21:27:53.074185
5270312,21560467,Private room,,Mt Pleasant,0,,2,1.0,75.0,1.0,-43.560743,172.715672,2016-08-19 21:37:01.832597
14286251,85763706,Private room,,Sydenham,0,,2,1.0,30.0,1.0,-43.55371,172.643631,2016-08-19 21:19:35.399791
5161047,10627780,Private room,,Cashmere East,2,,2,1.0,67.0,2.0,-43.575027,172.63508,2016-08-19 21:21:57.021890
8106918,42254919,Private room,,St Martins,0,,2,1.0,60.0,2.0,-43.570096,172.653711,2016-08-19 21:33:24.050704
13191245,28109083,Private room,,St Martins,1,,2,1.0,38.0,1.0,-43.554803,172.657067,2016-08-19 21:42:21.516529
13350657,75514456,Private room,,Cashmere East,0,,2,1.0,45.0,1.0,-43.573312,172.634269,2016-08-19 21:12:43.325376
14561682,58517079,Private room,,Cashmere East,0,,2,1.0,60.0,1.0,-43.572545,172.634425,2016-08-19 21:26:47.086579
13129944,10222203,Private room,,Sydenham,0,,2,1.0,34.0,2.0,-43.556701,172.643018,2016-08-19 21:07:21.984643
8994250,46974382,Private room,,Cashmere West,7,5.0,1,1.0,37.0,1.0,-43.57018,172.631056,2016-08-19 21:39:07.872911
7183195,37634417,Private room,,Mt Pleasant,0,,2,1.0,90.0,1.0,-43.558135,172.720639,2016-08-19 21:46:53.573314
3820090,8014835,Private room,,Mt Pleasant,1,,2,1.0,91.0,1.0,-43.569884,172.724546,2016-08-19 21:28:58.546567
4990219,25369471,Private room,,Port Levy,1,,4,1.0,109.0,1.0,-43.622697,172.782197,2016-08-19 21:11:42.900648
11191948,58269686,Private room,,Mt Pleasant,0,,4,1.0,129.0,1.0,-43.563426,172.710837,2016-08-19 21:39:48.649079
4640465,24026499,Private room,,Mt Pleasant,9,5.0,5,1.0,60.0,2.0,-43.564326,172.725445,2016-08-19 21:15:07.175131
13480429,17775373,Private room,,Lyttelton,0,,2,1.0,37.0,1.0,-43.601579,172.725741,2016-08-19 21:09:42.476789
14506191,89610323,Private room,,Sydenham,0,,3,1.0,21.0,1.0,-43.549361,172.645312,2016-08-19 21:32:47.008535
8002262,16348387,Private room,,Beckenham,0,,2,1.0,29.0,2.0,-43.567883,172.642054,2016-08-19 21:48:02.037634
571310,2811582,Private room,,Mt Pleasant,0,,2,1.0,112.0,3.0,-43.565989,172.71827,2016-08-19 21:23:06.742730
248023,1289156,Private room,,St Martins,37,5.0,2,1.0,57.0,1.0,-43.571105,172.655268,2016-08-19 21:02:13.012800
11230798,53892659,Private room,,Cashmere West,1,,2,1.0,75.0,1.0,-43.576154,172.625137,2016-08-19 21:38:50.047829
715630,2811582,Private room,,Mt Pleasant,1,,2,1.0,101.0,3.0,-43.566671,172.71969,2016-08-19 21:34:42.454631
12608632,68435872,Private room,,Moncks Bay,0,,2,1.0,45.0,,-43.557283,172.735443,2016-08-19 21:12:41.348615
7052485,29746127,Private room,,Sumner,4,5.0,2,1.0,59.0,2.0,-43.585802,172.751475,2016-08-19 21:20:43.817554
11514901,60687971,Private room,,Lyttelton,0,,1,1.0,32.0,1.0,-43.598959,172.72184,2016-08-19 21:25:32.942737
6262249,32539052,Private room,,Governors Bay,4,5.0,2,1.0,90.0,1.0,-43.624539,172.648569,2016-08-19 21:32:59.513593
12888161,25729429,Private room,,Sumner,2,,2,1.0,52.0,1.0,-43.577651,172.768609,2016-08-19 21:48:25.076234
12890736,56230679,Private room,,Cashmere East,0,,2,1.0,90.0,1.0,-43.582846,172.651214,2016-08-19 21:46:43.168545
10441243,30567068,Private room,,Moncks Bay,1,,2,1.0,109.0,1.0,-43.573673,172.744834,2016-08-19 21:35:28.804551
12500515,5156035,Private room,,Mt Pleasant,0,,2,1.0,75.0,1.0,-43.561378,172.716353,2016-08-19 21:22:24.183028
8741375,45858105,Private room,,Sydenham,116,5.0,2,1.0,34.0,1.0,-43.551026,172.637985,2016-08-19 21:07:40.110604
9436148,48908373,Private room,,Mt Pleasant,0,,2,1.0,127.0,1.0,-43.573534,172.722298,2016-08-19 21:35:49.040040
8676273,35656847,Private room,,Heathcote Valley,1,,2,1.0,74.0,1.0,-43.578923,172.708672,2016-08-19 21:48:31.862396
10862258,56268411,Private room,,Moncks Bay,0,,2,1.0,71.0,1.0,-43.562827,172.730256,2016-08-19 21:43:57.038919
5595422,29013660,Private room,,Cashmere East,39,5.0,4,1.0,64.0,2.0,-43.571715,172.643698,2016-08-19 21:10:32.840856
5459948,28321790,Private room,,Lyttelton,0,,3,1.0,105.0,1.0,-43.600487,172.718034,2016-08-19 21:00:44.050215
5006348,12625795,Private room,,Cashmere East,6,4.5,2,1.0,74.0,1.0,-43.573848,172.649394,2016-08-19 21:43:20.314984
12191664,65534162,Private room,,Rapaki Track,1,,2,1.0,57.0,1.0,-43.562238,172.669344,2016-08-19 21:08:48.404943
9411484,47292366,Private room,,St Martins,3,3.5,2,1.0,48.0,1.0,-43.569944,172.647445,2016-08-19 21:11:08.490589
12500664,5156035,Private room,,Mt Pleasant,0,,2,1.0,165.0,1.0,-43.560089,172.717354,2016-08-19 21:17:00.459969
3610511,13103700,Private room,,Diamond Harbour,7,5.0,2,1.0,29.0,2.0,-43.627297,172.74031,2016-08-19 21:46:33.216435
9099948,47442304,Private room,,Sumner,21,5.0,2,1.0,71.0,1.0,-43.581912,172.775665,2016-08-19 21:03:15.858720
7248158,37953447,Private room,,Moncks Bay,0,,2,1.0,45.0,1.0,-43.570375,172.742542,2016-08-19 21:07:54.064193
13656761,17521970,Private room,,Mt Pleasant,0,,2,1.0,48.0,2.0,-43.560961,172.714936,2016-08-19 21:13:59.099114
4989599,25369471,Private room,,Port Levy,15,4.5,3,1.0,64.0,1.0,-43.623357,172.781151,2016-08-19 21:17:29.510532
2621201,938000,Private room,,St Martins,62,4.5,2,1.0,52.0,1.0,-43.560424,172.650122,2016-08-19 21:12:51.218692
5221029,11642294,Private room,,Sumner,23,5.0,2,1.0,68.0,1.0,-43.573812,172.775448,2016-08-19 21:23:58.786698
10409812,8094990,Private room,,Mt Pleasant,1,,2,1.0,60.0,2.0,-43.559838,172.711447,2016-08-19 21:38:51.254901
12798077,69707840,Private room,,Lyttelton,0,,2,1.0,57.0,1.0,-43.6014,172.724249,2016-08-19 21:39:14.586599
9926285,51024173,Private room,,Sumner,12,5.0,2,1.0,96.0,1.0,-43.567766,172.757786,2016-08-19 21:18:29.926644
12761602,65967541,Private room,,Moncks Bay,0,,1,1.0,34.0,1.0,-43.5623,172.736126,2016-08-19 21:42:52.580676
13251005,74527175,Private room,,Moncks Bay,1,,2,1.0,48.0,2.0,-43.558439,172.735617,2016-08-19 21:03:08.116595
7552745,39570600,Private room,,Lyttelton,0,,2,1.0,141.0,2.0,-43.599455,172.717672,2016-08-19 21:46:02.747308
4839008,16064234,Private room,,Moncks Bay,41,5.0,2,1.0,75.0,1.0,-43.562102,172.729585,2016-08-19 21:39:56.523062
11853935,58666017,Private room,,Lyttelton,1,,2,1.0,48.0,1.0,-43.597324,172.72157,2016-08-19 21:27:50.694659
5162839,21226430,Private room,,Mt Pleasant,6,5.0,2,1.0,75.0,1.0,-43.566704,172.721713,2016-08-19 21:47:12.894585
2614846,13390578,Private room,,Lyttelton,0,,2,1.0,98.0,1.0,-43.603601,172.695539,2016-08-19 21:10:28.654893
8635396,33474452,Private room,,Opawa,27,5.0,2,1.0,30.0,1.0,-43.555781,172.664132,2016-08-19 21:19:26.342746
2109016,9218382,Private room,,Sumner,55,5.0,4,1.0,71.0,1.0,-43.578628,172.765099,2016-08-19 21:31:08.154619
10709541,55341726,Private room,,Moncks Bay,3,5.0,2,1.0,37.0,1.0,-43.559078,172.736538,2016-08-19 21:28:54.790860
7350581,38512327,Private room,,Moncks Bay,0,,2,1.0,48.0,1.0,-43.565939,172.734445,2016-08-19 21:41:32.439069
12024689,64342385,Private room,,Lyttelton,2,,2,1.0,68.0,1.0,-43.597096,172.729126,2016-08-19 21:48:27.923468
13961454,82363146,Private room,,Lyttelton,1,,2,1.0,42.0,1.0,-43.603703,172.69202,2016-08-19 21:36:03.826532
8315937,43819939,Private room,,Lyttelton,13,4.5,2,1.0,37.0,1.0,-43.598186,172.722568,2016-08-19 21:48:40.778600
5551764,27164154,Private room,,Mt Pleasant,37,5.0,2,1.0,57.0,1.0,-43.566933,172.721182,2016-08-19 21:34:19.212795
10571789,54529019,Private room,,Moncks Bay,7,5.0,2,1.0,48.0,1.0,-43.569483,172.740796,2016-08-19 21:37:05.695951
4394730,5333234,Private room,,Mt Pleasant,7,4.5,2,1.0,71.0,3.0,-43.56602,172.711124,2016-08-19 21:33:08.838541
6823864,35742880,Private room,,Lyttelton,15,5.0,2,1.0,65.0,1.0,-43.601347,172.725896,2016-08-19 21:34:22.243988
9396452,48736154,Private room,,Heathcote Valley,3,4.5,2,1.0,39.0,2.0,-43.575196,172.708009,2016-08-19 21:25:57.905317
4639083,23833875,Private room,,Moncks Bay,20,5.0,2,1.0,37.0,1.0,-43.5588,172.736736,2016-08-19 21:38:40.016805
14409607,7392739,Private room,,Mt Pleasant,1,,1,1.0,57.0,1.0,-43.559202,172.728899,2016-08-19 21:14:59.448748
5336437,27654727,Private room,,Moncks Bay,40,5.0,2,1.0,75.0,2.0,-43.565226,172.729715,2016-08-19 21:26:26.408640
9580969,7324785,Private room,,Lyttelton,35,5.0,2,1.0,60.0,1.0,-43.600589,172.720988,2016-08-19 21:35:32.677031
7569846,39686747,Private room,,Riccarton,0,,2,1.0,63.0,1.0,-43.533841,172.602018,2016-08-19 21:07:02.662675
4398050,6174604,Private room,,Barrington North,81,4.5,2,1.0,38.0,1.0,-43.55194,172.60424,2016-08-19 21:49:16.888817
2155973,7619275,Private room,,Oaklands West,1,,4,1.0,98.0,2.0,-43.571234,172.551831,2016-08-19 21:07:33.192606
2151859,7619275,Private room,,Oaklands West,13,4.5,2,1.0,48.0,2.0,-43.571018,172.553255,2016-08-19 21:49:01.952427
1457279,7812838,Private room,,Halswell Domain,3,5.0,2,1.0,73.0,1.0,-43.579031,172.578706,2016-08-19 21:18:06.264570
2358042,11915239,Private room,,Riccarton,132,4.0,2,1.0,26.0,1.0,-43.533581,172.600632,2016-08-19 21:15:09.844406
1160431,6359169,Private room,,Mona Vale,6,4.0,2,1.0,44.0,1.0,-43.526543,172.591456,2016-08-19 21:10:57.102065
11260803,57936565,Private room,,Deans Bush,2,,2,1.0,34.0,2.0,-43.522983,172.594773,2016-08-19 21:41:35.715754
6660732,32065100,Private room,,Oaklands East,0,,2,1.0,41.0,2.0,-43.572119,172.569412,2016-08-19 21:13:39.742402
10835971,55951994,Entire home/apt,,Linwood,0,,16,3.0,480.0,1.0,-43.529933,172.656251,2016-08-19 21:07:46.214750
2958712,1314446,Entire home/apt,,Avon Loop,26,5.0,2,1.0,96.0,2.0,-43.523575,172.634034,2016-08-19 21:46:38.014801
12800872,69744669,Entire home/apt,,Richmond South,0,,5,3.0,158.0,2.0,-43.521416,172.657508,2016-08-19 21:14:39.870659
9996753,2560769,Entire home/apt,,Linwood,2,,6,3.0,135.0,3.0,-43.529099,172.664473,2016-08-19 21:01:51.511144
5994056,29406849,Entire home/apt,,Holmwood,35,4.5,6,3.0,180.0,2.0,-43.521897,172.610414,2016-08-19 21:08:20.117448
3272357,1314446,Entire home/apt,,Cathedral Square,7,4.5,5,2.0,148.0,3.0,-43.524952,172.63425,2016-08-19 21:20:46.200693
10438543,26885596,Entire home/apt,,Avon Loop,17,5.0,2,1.0,94.0,2.0,-43.522377,172.636483,2016-08-19 21:17:36.734682
4063028,21073822,Entire home/apt,,Bishopdale North,10,4.5,4,1.0,146.0,1.0,-43.478768,172.566098,2016-08-19 21:28:07.699826
14016130,436984,Entire home/apt,,Burnside,0,,8,3.0,112.0,7.0,-43.507722,172.5694,2016-08-19 21:26:49.362438
10705307,55183024,Private room,,Oaklands East,3,4.0,16,1.0,26.0,1.0,-43.570657,172.560351,2016-08-19 21:42:06.054530
4761076,12222757,Private room,,Middleton,22,5.0,2,1.0,48.0,1.0,-43.543584,172.60586,2016-08-19 21:33:05.980965
13229010,62087440,Private room,,Riccarton West,5,5.0,1,1.0,29.0,1.0,-43.533281,172.595254,2016-08-19 21:33:22.078529
2738910,7690581,Private room,,Oaklands West,8,5.0,2,1.0,75.0,1.0,-43.576912,172.555776,2016-08-19 21:19:42.726874
11440279,58660957,Private room,,Riccarton West,0,,1,1.0,90.0,1.0,-43.532429,172.586719,2016-08-19 21:22:17.436179
6857483,35936220,Private room,,Middleton,0,,2,1.0,34.0,1.0,-43.538081,172.592944,2016-08-19 21:15:22.381666
4558666,23632986,Private room,,Riccarton West,0,,2,1.0,90.0,2.0,-43.532668,172.586504,2016-08-19 21:24:08.892748
7403587,38795211,Private room,,Halswell West,0,,1,1.0,30.0,2.0,-43.577569,172.546731,2016-08-19 21:44:30.839236
6181965,32065100,Private room,,Oaklands East,3,5.0,2,1.0,30.0,2.0,-43.572427,172.569556,2016-08-19 21:40:58.660280
13395510,76204289,Private room,,Oaklands East,0,,1,1.0,93.0,,-43.577694,172.554533,2016-08-19 21:09:30.032502
10075028,51694962,Private room,,Halswell Domain,1,,3,1.0,37.0,1.0,-43.578617,172.576715,2016-08-19 21:21:16.161870
13639100,79117233,Private room,,Spreydon,0,,2,1.0,60.0,1.0,-43.552966,172.623907,2016-08-19 21:13:50.660703
6454394,33707934,Private room,,Barrington South,37,5.0,2,1.0,53.0,2.0,-43.563634,172.615815,2016-08-19 21:13:49.536310
8389216,44203564,Private room,,Oaklands West,3,4.5,2,1.0,48.0,1.0,-43.570558,172.543323,2016-08-19 21:26:57.246159
11707979,62236511,Private room,,Halswell Domain,2,,2,1.0,60.0,1.0,-43.576219,172.571318,2016-08-19 21:18:01.217520
11381141,59681983,Private room,,Halswell West,0,,2,1.0,119.0,1.0,-43.578168,172.536334,2016-08-19 21:21:12.480643
10461307,53904960,Private room,,Halswell West,13,5.0,2,1.0,37.0,1.0,-43.579112,172.545358,2016-08-19 21:10:55.468780
10284717,52901886,Private room,,Spreydon,2,,2,1.0,44.0,1.0,-43.548804,172.621469,2016-08-19 21:20:54.253924
12681139,51004647,Private room,,Deans Bush,0,,2,1.0,169.0,2.0,-43.526444,172.594448,2016-08-19 21:37:15.916759
14388716,88384088,Private room,,Addington,0,,2,1.0,68.0,1.0,-43.543618,172.614207,2016-08-19 21:29:07.558910
11021534,29427942,Private room,,Wharenui,1,,2,1.0,90.0,1.0,-43.531343,172.585987,2016-08-19 21:36:12.962491
10358639,36486334,Private room,,Somerfield,34,5.0,4,1.0,48.0,1.0,-43.558801,172.630793,2016-08-19 21:34:46.082647
12213864,65696112,Private room,,Middleton,0,,2,1.0,44.0,,-43.54996,172.59167,2016-08-19 21:33:19.115177
8241215,43460828,Private room,,Middleton,0,,2,1.0,112.0,1.0,-43.549502,172.591716,2016-08-19 21:29:09.908641
12630522,56283850,Private room,,Barrington North,1,,2,1.0,37.0,2.0,-43.554014,172.611856,2016-08-19 21:26:11.682601
13087653,72635961,Private room,,Riccarton West,0,,2,1.0,30.0,4.0,-43.536715,172.589557,2016-08-19 21:17:39.186662
11533330,29427942,Private room,,Riccarton West,0,,2,1.0,98.0,1.0,-43.532388,172.58731,2016-08-19 21:48:58.999026
14057244,73893908,Private room,,Hillmorton,0,,2,1.0,45.0,1.0,-43.557865,172.584352,2016-08-19 21:29:20.554921
6363082,33152465,Private room,,Wharenui,18,5.0,4,1.0,62.0,1.0,-43.536895,172.583379,2016-08-19 21:08:17.180729
11621578,61548094,Private room,,Wharenui,0,,2,1.0,68.0,1.0,-43.53694,172.584615,2016-08-19 21:39:53.256797
7390915,20429507,Private room,,Wigram,0,,2,1.0,41.0,1.0,-43.556177,172.533248,2016-08-19 21:19:11.155006
6015263,16158635,Private room,,Broomfield,1,,4,1.0,53.0,1.0,-43.53146,172.548671,2016-08-19 21:19:54.873307
9578005,31049353,Private room,,Avonhead West,25,4.0,2,1.0,41.0,1.0,-43.514622,172.541014,2016-08-19 21:11:36.383193
7331832,33707074,Private room,,Ilam,7,5.0,4,1.0,64.0,2.0,-43.520469,172.566509,2016-08-19 21:19:18.178771
11101518,34631749,Private room,,Avonhead West,2,,2,1.0,45.0,1.0,-43.51912,172.538165,2016-08-19 21:44:00.542441
4887921,25040930,Private room,,Wigram,0,,2,1.0,105.0,1.0,-43.5505,172.541593,2016-08-19 21:21:38.777495
4959772,25568589,Private room,,Wigram,13,4.5,2,1.0,300.0,1.0,-43.556286,172.536604,2016-08-19 21:37:05.800755
11683698,62068447,Private room,,Broomfield,0,,2,1.0,75.0,1.0,-43.523795,172.545337,2016-08-19 21:18:47.264326
6014425,16158635,Private room,,Broomfield,0,,2,1.0,53.0,1.0,-43.532286,172.549434,2016-08-19 21:19:47.406592
5184254,26604584,Private room,,Sockburn,0,,2,1.0,101.0,1.0,-43.531369,172.569835,2016-08-19 21:35:45.332633
4926078,25375672,Private room,,Avonhead West,1,,1,1.0,37.0,1.0,-43.521709,172.548832,2016-08-19 21:40:56.076550
9410697,48795678,Private room,,Hornby North,9,4.5,2,1.0,34.0,1.0,-43.535254,172.519088,2016-08-19 21:43:03.207901
4874362,25040930,Private room,,Wigram,1,,2,1.0,105.0,1.0,-43.551096,172.541485,2016-08-19 21:09:57.238872
11722836,62068447,Private room,,Broomfield,0,,2,1.0,60.0,1.0,-43.524092,172.544689,2016-08-19 21:29:22.982297
6016369,16158635,Private room,,Sockburn,4,3.5,4,1.0,53.0,1.0,-43.533654,172.550899,2016-08-19 21:14:16.594403
13179531,62068447,Private room,,Broomfield,0,,2,1.0,75.0,1.0,-43.523632,172.543687,2016-08-19 21:27:43.175833
7149850,20202846,Private room,,Sockburn,16,4.5,2,1.0,45.0,1.0,-43.534235,172.572677,2016-08-19 21:24:21.036248
10950245,56790664,Private room,,Avonhead West,0,,1,1.0,52.0,1.0,-43.521885,172.549266,2016-08-19 21:49:07.721934
14392047,36570851,Private room,,Sockburn,0,,1,1.0,21.0,1.0,-43.531159,172.556101,2016-08-19 21:18:55.598721
12907550,22181030,Private room,,Sockburn,0,,2,1.0,64.0,1.0,-43.534368,172.552931,2016-08-19 21:09:59.650785
11777194,62702493,Private room,,Wigram,0,,2,1.0,41.0,1.0,-43.554796,172.555334,2016-08-19 21:17:14.007394
8137060,39301813,Private room,,Hornby North,12,5.0,2,1.0,28.0,1.0,-43.543305,172.517256,2016-08-19 21:28:22.214544
4873334,25040930,Private room,,Wigram,0,,2,1.0,119.0,1.0,-43.549307,172.540474,2016-08-19 21:13:23.928380
13534286,19875974,Private room,,Wigram,0,,2,1.0,37.0,1.0,-43.552462,172.538828,2016-08-19 21:24:46.860563
9463954,47674905,Private room,,Wigram,4,5.0,2,1.0,60.0,1.0,-43.551285,172.547789,2016-08-19 21:33:16.533014
14463383,89116042,Private room,,Hornby South,0,,2,1.0,34.0,1.0,-43.54338,172.53176,2016-08-19 21:46:30.847472
12712354,67606897,Private room,,Hornby North,2,,1,1.0,32.0,1.0,-43.5351,172.52039,2016-08-19 21:48:04.579019
10679890,11700454,Private room,,Templeton,4,5.0,2,1.0,53.0,1.0,-43.554144,172.472183,2016-08-19 21:22:41.190257
11089725,33545144,Private room,,Deans Bush,1,,2,1.0,60.0,1.0,-43.523099,172.589078,2016-08-19 21:38:49.142827
6018834,16158635,Private room,,Broomfield,2,,4,1.0,60.0,1.0,-43.531418,172.548909,2016-08-19 21:28:45.937015
7874813,41505855,Private room,,Wharenui,0,,2,1.0,119.0,1.0,-43.5314,172.580068,2016-08-19 21:14:56.178448
13756842,24923934,Private room,,Wharenui,0,,2,1.0,32.0,,-43.531744,172.581424,2016-08-19 21:36:27.144754
3345003,12366853,Private room,,Fendalton,0,,2,1.0,263.0,1.0,-43.526531,172.586575,2016-08-19 21:26:32.694548
10413563,29355412,Private room,,Yaldhurst,0,,3,1.0,39.0,2.0,-43.525727,172.517083,2016-08-19 21:07:32.203853
5145830,26604584,Private room,,Upper Riccarton,5,5.0,2,1.0,101.0,1.0,-43.531561,172.571074,2016-08-19 21:35:56.195817
12233392,65828902,Private room,,Upper Riccarton,0,,2,1.0,37.0,1.0,-43.528852,172.580629,2016-08-19 21:25:19.333938
14266788,86248328,Private room,,Hornby North,0,,1,1.0,19.0,1.0,-43.531912,172.5297,2016-08-19 21:45:18.403023
319770,1639584,Private room,,Shirley West,3,4.5,2,1.0,62.0,1.0,-43.507827,172.653922,2016-08-19 21:32:17.778000
11449097,60174691,Private room,,Merrin,0,,2,1.0,60.0,1.0,-43.512711,172.556809,2016-08-19 21:19:35.488259
11449275,60174691,Private room,,Merrin,0,,2,1.0,60.0,1.0,-43.512488,172.557549,2016-08-19 21:31:54.084920
10944905,23234264,Private room,,Hawthornden,0,,2,1.0,74.0,1.0,-43.509618,172.555784,2016-08-19 21:36:50.718666
2711754,1161656,Private room,,Burnside,12,4.5,1,1.0,60.0,1.0,-43.501886,172.558267,2016-08-19 21:26:09.325069
11446366,60174691,Private room,,Merrin,4,4.5,2,1.0,60.0,1.0,-43.512125,172.558359,2016-08-19 21:31:48.668425
6927290,36303638,Private room,,Bromley,37,5.0,2,1.0,30.0,1.0,-43.543083,172.692285,2016-08-19 21:41:27.085367
4708126,24335571,Private room,,Addington,29,5.0,2,1.0,112.0,1.0,-43.543538,172.616823,2016-08-19 21:28:34.658012
11437288,59340591,Private room,,Phillipstown,5,4.5,2,1.0,34.0,1.0,-43.536921,172.659606,2016-08-19 21:33:13.762653
10574503,54547387,Private room,,South Brighton,17,5.0,2,1.0,53.0,1.0,-43.538063,172.743003,2016-08-19 21:28:18.942613
10861959,25635234,Private room,,Avon Loop,9,5.0,2,1.0,40.0,1.0,-43.522795,172.63665,2016-08-19 21:27:46.299212
6404702,6353005,Private room,,Linwood,0,,1,1.0,49.0,1.0,-43.52848,172.652113,2016-08-19 21:41:15.738632
9956799,7013416,Private room,,Avonside,35,5.0,2,1.0,37.0,1.0,-43.524438,172.664475,2016-08-19 21:12:36.232675
98192,514035,Private room,,New Brighton,42,5.0,3,1.0,49.0,1.0,-43.518309,172.730384,2016-08-19 21:29:12.582714
11193606,58282136,Private room,,Avon Loop,15,4.5,2,1.0,53.0,1.0,-43.530641,172.64473,2016-08-19 21:39:58.992468
8492194,44723735,Private room,,Avon Loop,1,,2,1.0,53.0,1.0,-43.52461,172.643938,2016-08-19 21:32:59.144645
11511817,13649452,Private room,,Hagley Park,0,,2,1.0,206.0,1.0,-43.531016,172.629189,2016-08-19 21:11:16.188068
6416883,33474452,Private room,,Avon Loop,26,5.0,2,1.0,28.0,1.0,-43.525701,172.649044,2016-08-19 21:44:59.236860
14538870,89948200,Private room,,Wharenui,0,,2,1.0,26.0,1.0,-43.532653,172.582617,2016-08-19 21:16:09.608846
